moment,network_hash,difficulty
'2015-01-11 12:00:00',305927.02883068036,40640955017
'2015-01-12 12:00:00',301020.65195320715,40640955017
'2015-01-13 12:00:00',300338.819001573,43971662056
'2015-01-14 12:00:00',294395.81557611004,43971662056
'2015-01-15 12:00:00',299268.53903033474,43971662056
'2015-01-16 12:00:00',303994.56951854454,43971662056
'2015-01-17 12:00:00',306993.7131068835,43971662056
'2015-01-18 12:00:00',307660.32055234077,43971662056
'2015-01-19 12:00:00',310701.9944260545,43971662056
'2015-01-20 12:00:00',311326.5210480164,43971662056
'2015-01-21 12:00:00',308516.1512491877,43971662056
'2015-01-22 12:00:00',309765.2044931115,43971662056
'2015-01-23 12:00:00',304768.9915174162,43971662056
'2015-01-24 12:00:00',300085.0418527018,43971662056
'2015-01-25 12:00:00',296337.8821209303,43971662056
'2015-01-26 12:00:00',287594.5094134635,43971662056
'2015-01-27 12:00:00',282286.03312678717,43971662056
'2015-01-28 12:00:00',289110.5578262929,41272873895
'2015-01-29 12:00:00',290651.3892204821,41272873895
'2015-01-30 12:00:00',296563.90696840483,41272873895
'2015-01-31 12:00:00',298290.7742896231,41272873895
'2015-02-01 12:00:00',307599.8577477201,41272873895
'2015-02-02 12:00:00',313997.12700439646,41272873895
'2015-02-03 12:00:00',320942.26146180235,41272873895
'2015-02-04 12:00:00',314494.10643699905,41272873895
'2015-02-05 12:00:00',313028.6166586346,41272873895
'2015-02-06 12:00:00',311563.1268802703,41272873895
'2015-02-07 12:00:00',322993.94715151255,41272873895
'2015-02-08 12:00:00',320942.2614618024,41272873895
'2015-02-09 12:00:00',314201.0084813262,41272873895
'2015-02-10 12:00:00',318425.9199506108,44455415962
'2015-02-11 12:00:00',326663.0885532186,44455415962
'2015-02-12 12:00:00',329940.9040022309,44455415962
'2015-02-13 12:00:00',320906.4711877053,44455415962
'2015-02-14 12:00:00',315120.1393535173,44455415962
'2015-02-15 12:00:00',319029.35214937787,44455415962
'2015-02-16 12:00:00',324538.236279925,44455415962
'2015-02-17 12:00:00',323275.4415862287,44455415962
'2015-02-18 12:00:00',324853.93495334906,44455415962
'2015-02-19 12:00:00',327695.22301416553,44455415962
'2015-02-20 12:00:00',342533.060665096,44455415962
'2015-02-21 12:00:00',346321.4447461846,44455415962
'2015-02-22 12:00:00',340638.86862455163,44455415962
'2015-02-23 12:00:00',346501.71621169645,46684376317
'2015-02-24 12:00:00',344013.9382923635,46684376317
'2015-02-25 12:00:00',339741.8914540344,46684376317
'2015-02-26 12:00:00',339733.0953549688,46684376317
'2015-02-27 12:00:00',337056.24987105845,46684376317
'2015-02-28 12:00:00',337568.04889860016,46684376317
'2015-03-01 12:00:00',339815.7510806279,46684376317
'2015-03-02 12:00:00',336168.94789829926,46684376317
'2015-03-03 12:00:00',341473.38889077725,46684376317
'2015-03-04 12:00:00',351087.6881896439,46684376317
'2015-03-05 12:00:00',344788.6645110761,46684376317
'2015-03-06 12:00:00',338821.1683945382,46684376317
'2015-03-07 12:00:00',337495.0581464187,46684376317
'2015-03-08 12:00:00',336832.0030223589,46684376317
'2015-03-09 12:00:00',342959.7587582003,47427554951
'2015-03-10 12:00:00',339078.35572980955,47427554951
'2015-03-11 12:00:00',337891.3944665483,47427554951
'2015-03-12 12:00:00',343345.5397611073,47427554951
'2015-03-13 12:00:00',343705.3854771581,47427554951
'2015-03-14 12:00:00',343812.86851034855,47427554951
'2015-03-15 12:00:00',341520.4937301603,47427554951
'2015-03-16 12:00:00',337142.0258618249,47427554951
'2015-03-17 12:00:00',335457.99975861894,47427554951
'2015-03-18 12:00:00',327374.6744632306,47427554951
'2015-03-19 12:00:00',327037.8692425894,47427554951
'2015-03-20 12:00:00',329395.5057870777,47427554951
'2015-03-21 12:00:00',325690.6483600246,47427554951
'2015-03-22 12:00:00',332426.75277284824,47427554951
'2015-03-23 11:00:00',331373.9722895841,46717549645
'2015-03-24 11:00:00',332663.70211286546,46717549645
'2015-03-25 11:00:00',346947.657320354,46717549645
'2015-03-26 11:00:00',349162.08745721664,46717549645
'2015-03-27 11:00:00',351783.9119251199,46717549645
'2015-03-28 11:00:00',363046.70430546626,46717549645
'2015-03-29 11:00:00',361290.06090503425,46717549645
'2015-03-30 11:00:00',364939.4554596305,46717549645
'2015-03-31 11:00:00',363944.1660356498,46717549645
'2015-04-01 11:00:00',356313.61378513026,46717549645
'2015-04-02 11:00:00',346360.71954532206,46717549645
'2015-04-03 11:00:00',352332.456089207,46717549645
'2015-04-04 11:00:00',344038.3775560335,46717549645
'2015-04-05 11:00:00',345697.1932626682,46717549645
'2015-04-06 11:00:00',346906.4362353966,49446390688
'2015-04-07 11:00:00',344039.95160659635,49446390688
'2015-04-08 11:00:00',347649.05166805565,49446390688
'2015-04-09 11:00:00',347749.05653633724,49446390688
'2015-04-10 11:00:00',339378.24992900295,49446390688
'2015-04-11 11:00:00',344314.4025557699,49446390688
'2015-04-12 11:00:00',342714.5101989983,49446390688
'2015-04-13 11:00:00',335691.6718752483,49446390688
'2015-04-14 11:00:00',346225.92936087324,49446390688
'2015-04-15 11:00:00',345172.50361231074,49446390688
'2015-04-16 11:00:00',344119.0778637483,49446390688
'2015-04-17 11:00:00',345874.78744468576,49446390688
'2015-04-18 11:00:00',336745.0976238108,49446390688
'2015-04-19 11:00:00',338851.94912093587,49446390688
'2015-04-20 11:00:00',342930.9881172525,47610564513
'2015-04-21 11:00:00',340220.9971735252,47610564513
'2015-04-22 11:00:00',339630.8947860874,47610564513
'2015-04-23 11:00:00',348183.5192786892,47610564513
'2015-04-24 11:00:00',343679.5662577878,47610564513
'2015-04-25 11:00:00',341360.68708899926,47610564513
'2015-04-26 11:00:00',345205.05902035267,47610564513
'2015-04-27 11:00:00',344866.95416332973,47610564513
'2015-04-28 11:00:00',339119.17159394093,47610564513
'2015-04-29 11:00:00',339119.1715939409,47610564513
'2015-04-30 11:00:00',330666.5501683691,47610564513
'2015-05-01 11:00:00',332018.96959646064,47610564513
'2015-05-02 11:00:00',340133.48616500956,47610564513
'2015-05-03 11:00:00',334723.80845264357,47610564513
'2015-05-04 11:00:00',333742.3702953589,47643398018
'2015-05-05 11:00:00',330729.27183721925,47643398018
'2015-05-06 11:00:00',331103.28426674375,47643398018
'2015-05-07 11:00:00',342636.3891404095,47643398018
'2015-05-08 11:00:00',345035.9995533535,47643398018
'2015-05-09 11:00:00',345747.18417568,47643398018
'2015-05-10 11:00:00',339691.3751703897,47643398018
'2015-05-11 11:00:00',335631.3188934528,47643398018
'2015-05-12 11:00:00',345781.4595857952,47643398018
'2015-05-13 11:00:00',344428.1074934829,47643398018
'2015-05-14 11:00:00',344766.44551656087,47643398018
'2015-05-15 11:00:00',349164.83981657587,47643398018
'2015-05-16 11:00:00',348149.82574734173,47643398018
'2015-05-17 11:00:00',349164.8398165759,47643398018
'2015-05-18 11:00:00',364788.649554192,48807487245
'2015-05-19 11:00:00',361242.32798338233,48807487245
'2015-05-20 11:00:00',355550.24389541015,48807487245
'2015-05-21 11:00:00',350997.17499670165,48807487245
'2015-05-22 11:00:00',352616.8579267516,48807487245
'2015-05-23 11:00:00',350712.62602332066,48807487245
'2015-05-24 11:00:00',344871.74059131293,48807487245
'2015-05-25 11:00:00',336206.6214809785,48807487245
'2015-05-26 11:00:00',335166.80718773836,48807487245
'2015-05-27 11:00:00',340019.2738895257,48807487245
'2015-05-28 11:00:00',337593.040538632,48807487245
'2015-05-29 11:00:00',329621.1309571243,48807487245
'2015-05-30 11:00:00',335166.80718773836,48807487245
'2015-05-31 11:00:00',343485.3215336595,48807487245
'2015-06-01 11:00:00',342898.5014091229,47589591154
'2015-06-02 11:00:00',338637.41046018654,47589591154
'2015-06-03 11:00:00',339419.71169528505,47589591154
'2015-06-04 11:00:00',339577.9941936306,47589591154
'2015-06-05 11:00:00',341477.9493630521,47589591154
'2015-06-06 11:00:00',334738.7319691667,47589591154
'2015-06-07 11:00:00',347756.6369508891,47589591154
'2015-06-08 11:00:00',348094.5928662932,47589591154
'2015-06-09 11:00:00',356543.4907513974,47589591154
'2015-06-10 11:00:00',356881.4466668015,47589591154
'2015-06-11 11:00:00',366006.25638271414,47589591154
'2015-06-12 11:00:00',363978.52089028916,47589591154
'2015-06-13 11:00:00',365330.3445519059,47589591154
'2015-06-14 11:00:00',358909.1821592267,47589591154
'2015-06-15 11:00:00',360781.30001950887,49692386355
'2015-06-16 11:00:00',358538.2151712739,49692386355
'2015-06-17 11:00:00',349147.7558111188,49692386355
'2015-06-18 11:00:00',347789.64382652735,49692386355
'2015-06-19 11:00:00',357216.2552730357,49692386355
'2015-06-20 11:00:00',361101.1756948262,49692386355
'2015-06-21 11:00:00',354653.2905525732,49692386355
'2015-06-22 11:00:00',346183.95824087,49692386355
'2015-06-23 11:00:00',349359.9578577586,49692386355
'2015-06-24 11:00:00',357123.51247682003,49692386355
'2015-06-25 11:00:00',356417.734784178,49692386355
'2015-06-26 11:00:00',355006.1793988942,49692386355
'2015-06-27 11:00:00',357476.401323141,49692386355
'2015-06-28 11:00:00',355711.9570915361,49692386355
'2015-06-29 11:00:00',361420.3165802856,49402014931
'2015-06-30 11:00:00',356544.0727425174,49402014931
'2015-07-01 11:00:00',358009.51782296965,49402014931
'2015-07-02 11:00:00',350320.4735301907,49402014931
'2015-07-03 11:00:00',350708.69350367755,49402014931
'2015-07-04 11:00:00',352846.92326698935,49402014931
'2015-07-05 11:00:00',360649.93313943926,49402014931
'2015-07-06 11:00:00',361000.75992264884,49402014931
'2015-07-07 11:00:00',375384.6580342413,49402014931
'2015-07-08 11:00:00',371525.563418936,49402014931
'2015-07-09 11:00:00',380647.0597823849,49402014931
'2015-07-10 11:00:00',373279.6973349839,49402014931
'2015-07-11 11:00:00',370823.9098525169,49402014931
'2015-07-12 11:00:00',371180.3746921379,51076366303
'2015-07-13 11:00:00',370329.78461698175,51076366303
'2015-07-14 11:00:00',360512.27274352516,51076366303
'2015-07-15 11:00:00',365732.75114341924,51076366303
'2015-07-16 11:00:00',364745.3606060283,51076366303
'2015-07-17 11:00:00',366689.4944453835,51076366303
'2015-07-18 11:00:00',365981.58858421055,51076366303
'2015-07-19 11:00:00',366344.3057185854,51076366303
'2015-07-20 11:00:00',372510.4970029577,51076366303
'2015-07-21 11:00:00',375412.2340779564,51076366303
'2015-07-22 11:00:00',369246.0427935841,51076366303
'2015-07-23 11:00:00',369608.759927959,51076366303
'2015-07-24 11:00:00',371785.062734208,51076366303
'2015-07-25 11:00:00',379764.8396904544,51076366303
'2015-07-26 11:00:00',382892.89652144565,52278304846
'2015-07-27 11:00:00',381220.27533549146,52278304846
'2015-07-28 11:00:00',379953.04891894833,52278304846
'2015-07-29 11:00:00',384378.33480130835,52278304846
'2015-07-30 11:00:00',385321.5532990432,52278304846
'2015-07-31 11:00:00',383917.75845038414,52278304846
'2015-08-01 11:00:00',378677.7146097323,52278304846
'2015-08-02 11:00:00',379048.9672711144,52278304846
'2015-08-03 11:00:00',381647.7359007891,52278304846
'2015-08-04 11:00:00',384617.75719184574,52278304846
'2015-08-05 11:00:00',384617.75719184574,52278304846
'2015-08-06 11:00:00',377192.703964204,52278304846
'2015-08-07 11:00:00',380905.2305780249,52278304846
'2015-08-08 11:00:00',375707.6933186756,52278304846
'2015-08-09 11:00:00',378417.16844303027,52699842409
'2015-08-10 11:00:00',375500.97647916805,52699842409
'2015-08-11 11:00:00',379713.4234598361,52699842409
'2015-08-12 11:00:00',389850.9453469635,52699842409
'2015-08-13 11:00:00',387629.36214377225,52699842409
'2015-08-14 11:00:00',389554.42245353136,52699842409
'2015-08-15 11:00:00',391835.7677490183,52699842409
'2015-08-16 11:00:00',382853.8590327085,52699842409
'2015-08-17 11:00:00',381356.87424665684,52699842409
'2015-08-18 11:00:00',373871.9503163985,52699842409
'2015-08-19 11:00:00',366012.7801896274,52699842409
'2015-08-20 11:00:00',377240.16608501476,52699842409
'2015-08-21 11:00:00',378362.9046745536,52699842409
'2015-08-22 11:00:00',386970.56719435053,52699842409
'2015-08-23 11:00:00',396576.50287242496,54256630328
'2015-08-24 11:00:00',396560.9521615292,54256630328
'2015-08-25 11:00:00',401268.5208504175,54256630328
'2015-08-26 11:00:00',400515.53322466876,54256630328
'2015-08-27 11:00:00',404166.6961930551,54256630328
'2015-08-28 11:00:00',400816.09614806157,54256630328
'2015-08-29 11:00:00',398787.2332997173,54256630328
'2015-08-30 11:00:00',399557.8366490887,54256630328
'2015-08-31 11:00:00',405722.6634440602,54256630328
'2015-09-01 11:00:00',406493.26679343166,54256630328
'2015-09-02 11:00:00',413813.9986124603,54256630328
'2015-09-03 11:00:00',413428.6969377746,54256630328
'2015-09-04 11:00:00',416896.41200994607,54256630328
'2015-09-05 11:00:00',420273.9795333973,56957648455
'2015-09-06 11:00:00',418084.69288920437,56957648455
'2015-09-07 11:00:00',418534.97439379676,56957648455
'2015-09-08 11:00:00',419524.00710378087,56957648455
'2015-09-09 11:00:00',415197.2189814388,56957648455
'2015-09-10 11:00:00',413816.89806929376,56957648455
'2015-09-11 11:00:00',426729.4236552759,56957648455
'2015-09-12 11:00:00',427538.38938732387,56957648455
'2015-09-13 11:00:00',422684.5949950363,56957648455
'2015-09-14 11:00:00',425515.9750572041,56957648455
'2015-09-15 11:00:00',425515.97505720414,56957648455
'2015-09-16 12:00:00',435223.56384177913,56957648455
'2015-09-17 12:00:00',432392.18377961137,56957648455
'2015-09-18 12:00:00',423902.6120339677,59335351234
'2015-09-19 12:00:00',421935.4216788115,59335351234
'2015-09-20 12:00:00',420001.240272915,59335351234
'2015-09-21 12:00:00',412859.4371428112,59335351234
'2015-09-22 12:00:00',406998.6233229182,59335351234
'2015-09-23 12:00:00',408436.14767630125,59335351234
'2015-09-24 12:00:00',417575.73166217416,59335351234
'2015-09-25 12:00:00',415890.2594859394,59335351234
'2015-09-26 12:00:00',423053.5162349373,59335351234
'2015-09-27 12:00:00',432323.61320422875,59335351234
'2015-09-28 12:00:00',441172.34212946147,59335351234
'2015-09-29 12:00:00',445807.3906141073,59335351234
'2015-09-30 12:00:00',452970.6473631052,59335351234
'2015-10-01 12:00:00',448756.96692251816,59335351234
'2015-10-02 12:00:00',454113.0440171339,60813224039
'2015-10-03 12:00:00',444605.7938537289,60813224039
'2015-10-04 12:00:00',445284.84220334765,60813224039
'2015-10-05 12:00:00',448576.0593380212,60813224039
'2015-10-06 12:00:00',454395.4847370471,60813224039
'2015-10-07 12:00:00',442402.00656964123,60813224039
'2015-10-08 12:00:00',437477.3295654428,60813224039
'2015-10-09 12:00:00',433590.561583124,60813224039
'2015-10-10 12:00:00',428408.20427336544,60813224039
'2015-10-11 12:00:00',434886.1509105636,60813224039
'2015-10-12 12:00:00',431863.1091465378,60813224039
'2015-10-13 12:00:00',427112.6149459259,60813224039
'2015-10-14 12:00:00',424953.2994001932,60813224039
'2015-10-15 12:00:00',433158.6984739774,60813224039
'2015-10-16 12:00:00',444470.3673642082,60883825480
'2015-10-17 12:00:00',452316.101157452,60883825480
'2015-10-18 12:00:00',442019.5733760631,60883825480
'2015-10-19 12:00:00',441660.40946933243,60883825480
'2015-10-20 12:00:00',451675.9876583138,60883825480
'2015-10-21 12:00:00',447853.3955236448,60883825480
'2015-10-22 12:00:00',444470.68847907864,60883825480
'2015-10-23 12:00:00',436688.1277858652,60883825480
'2015-10-24 12:00:00',438849.95020064665,60883825480
'2015-10-25 12:00:00',442741.2305472534,60883825480
'2015-10-26 12:00:00',447064.8753768164,60883825480
'2015-10-27 12:00:00',446632.51089386,60883825480
'2015-10-28 12:00:00',454847.43607002974,60883825480
'2015-10-29 12:00:00',452685.6136552483,60883825480
'2015-10-30 12:00:00',455451.95592332527,62253982450
'2015-10-31 12:00:00',466627.8258601822,62253982450
'2015-11-01 12:00:00',468922.8831467807,62253982450
'2015-11-02 12:00:00',469546.8632493372,62253982450
'2015-11-03 12:00:00',466279.5630052869,62253982450
'2015-11-04 12:00:00',471246.6481866674,62253982450
'2015-11-05 12:00:00',479672.64923169836,62253982450
'2015-11-06 12:00:00',477462.17619376426,62253982450
'2015-11-07 12:00:00',465967.71639650693,62253982450
'2015-11-08 12:00:00',468178.1894344411,62253982450
'2015-11-09 12:00:00',461988.8649282256,62253982450
'2015-11-10 12:00:00',460220.4864978783,62253982450
'2015-11-11 12:00:00',456241.6350295969,62253982450
'2015-11-12 12:00:00',466276.999324963,65848255180
'2015-11-13 12:00:00',477017.8805689719,65848255180
'2015-11-14 12:00:00',487733.23720347654,65848255180
'2015-11-15 12:00:00',486936.7856772315,65848255180
'2015-11-16 12:00:00',500304.7099572571,65848255180
'2015-11-17 12:00:00',515330.7379836001,65848255180
'2015-11-18 12:00:00',520460.18862251454,65848255180
'2015-11-19 12:00:00',513445.9003661464,65848255180
'2015-11-20 12:00:00',501755.41993886617,65848255180
'2015-11-21 12:00:00',505028.75445850467,65848255180
'2015-11-22 12:00:00',519992.5694054233,65848255180
'2015-11-23 12:00:00',525604.0000105178,65848255180
'2015-11-24 12:00:00',520927.80783960567,65848255180
'2015-11-25 12:00:00',531816.9401074258,72722780643
'2015-11-26 12:00:00',536704.0880394755,72722780643
'2015-11-27 12:00:00',564001.0387979954,72722780643
'2015-11-28 12:00:00',554594.9411893825,72722780643
'2015-11-29 12:00:00',552760.716163071,72722780643
'2015-11-30 12:00:00',549279.5374038134,72722780643
'2015-12-01 12:00:00',556720.6312329109,72722780643
'2015-12-02 12:00:00',562401.4540005937,72722780643
'2015-12-03 12:00:00',569115.1536351278,72722780643
'2015-12-04 12:00:00',551556.2468986538,72722780643
'2015-12-05 12:00:00',561885.0155671679,72722780643
'2015-12-06 12:00:00',572730.2226691077,72722780643
'2015-12-07 12:00:00',585098.0258856292,79102380900
'2015-12-08 12:00:00',584011.2140112428,79102380900
'2015-12-09 12:00:00',596071.0127012667,79102380900
'2015-12-10 12:00:00',607297.24130896,79102380900
'2015-12-11 12:00:00',655299.4619772366,79102380900
'2015-12-12 12:00:00',666163.254414753,79102380900
'2015-12-13 12:00:00',666788.8872262996,79102380900
'2015-12-14 12:00:00',657239.2569964369,79102380900
'2015-12-15 12:00:00',684202.9188219317,79102380900
'2015-12-16 12:00:00',688696.8624595143,79102380900
'2015-12-17 12:00:00',685888.1476860251,79102380900
'2015-12-18 12:00:00',651621.8274494588,79102380900
'2015-12-19 12:00:00',673895.1842812581,93448670796
'2015-12-20 12:00:00',687081.5832805767,93448670796
'2015-12-21 12:00:00',716811.8226559082,93448670796
'2015-12-22 12:00:00',706151.7228681425,93448670796
'2015-12-23 12:00:00',702896.1611970075,93448670796
'2015-12-24 12:00:00',715520.8172416281,93448670796
'2015-12-25 12:00:00',720030.5863789467,93448670796
'2015-12-26 12:00:00',715385.2277571472,93448670796
'2015-12-27 12:00:00',724675.9450007464,93448670796
'2015-12-28 12:00:00',751220.8514110303,93448670796
'2015-12-29 12:00:00',752548.0967315444,93448670796
'2015-12-30 12:00:00',758520.7006738583,93448670796
'2015-12-31 12:00:00',763829.681955915,93448670796
'2016-01-01 12:00:00',777003.5555062458,103880340815
'2016-01-02 12:00:00',769086.5654592748,103880340815
'2016-01-03 12:00:00',762573.9996858923,103880340815
'2016-01-04 12:00:00',733498.2634637685,103880340815
'2016-01-05 12:00:00',766815.4524727755,103880340815
'2016-01-06 12:00:00',777118.7924815605,103880340815
'2016-01-07 12:00:00',771637.1513833596,103880340815
'2016-01-08 12:00:00',775325.6654913108,103880340815
'2016-01-09 12:00:00',803358.3727117387,103880340815
'2016-01-10 12:00:00',807784.5896412799,103880340815
'2016-01-11 12:00:00',829915.6742889863,103880340815
'2016-01-12 12:00:00',821800.943251494,103880340815
'2016-01-13 12:00:00',831391.0799321666,103880340815
'2016-01-14 12:00:00',846512.2928599851,113354299801
'2016-01-15 12:00:00',845132.5614151504,113354299801
'2016-01-16 12:00:00',815717.7564840213,113354299801
'2016-01-17 12:00:00',818632.0502186929,113354299801
'2016-01-18 12:00:00',811086.3127010666,113354299801
'2016-01-19 12:00:00',824938.6895412888,113354299801
'2016-01-20 12:00:00',806591.7931998792,113354299801
'2016-01-21 12:00:00',809811.7205180422,113354299801
'2016-01-22 12:00:00',813031.6478362055,113354299801
'2016-01-23 12:00:00',856500.6666314086,113354299801
'2016-01-24 12:00:00',886284.994324418,113354299801
'2016-01-25 12:00:00',902384.630915234,113354299801
'2016-01-26 12:00:00',893529.8307902851,113354299801
'2016-01-27 12:00:00',922853.2983940768,120033340651
'2016-01-28 12:00:00',932620.0471449456,120033340651
'2016-01-29 12:00:00',946789.8079739612,120033340651
'2016-01-30 12:00:00',949170.7722724638,120033340651
'2016-01-31 12:00:00',964480.2218122745,120033340651
'2016-02-01 12:00:00',981115.049078435,120033340651
'2016-02-02 12:00:00',987946.4564438729,120033340651
'2016-02-03 12:00:00',1004994.7128104625,120033340651
'2016-02-04 12:00:00',1025452.6204503701,120033340651
'2016-02-05 12:00:00',1044205.7024536189,120033340651
'2016-02-06 12:00:00',1060401.546001879,120033340651
'2016-02-07 12:00:00',1071482.9126401623,120033340651
'2016-02-08 12:00:00',1097321.317747502,144116447847
'2016-02-09 12:00:00',1111551.709299276,144116447847
'2016-02-10 12:00:00',1138242.5272249447,144116447847
'2016-02-11 12:00:00',1153504.4994308767,144116447847
'2016-02-12 12:00:00',1206799.2825605883,144116447847
'2016-02-13 12:00:00',1221553.6068820935,144116447847
'2016-02-14 12:00:00',1210727.4042110615,144116447847
'2016-02-15 12:00:00',1200493.0220960062,144116447847
'2016-02-16 12:00:00',1204586.7749420286,144116447847
'2016-02-17 12:00:00',1165696.1229048178,144116447847
'2016-02-18 12:00:00',1156485.1790012678,144116447847
'2016-02-19 12:00:00',1132946.1001366402,144116447847
'2016-02-20 12:00:00',1126287.603957693,163491654909
'2016-02-21 12:00:00',1140785.8339854153,163491654909
'2016-02-22 12:00:00',1119507.0085481026,163491654909
'2016-02-23 12:00:00',1111395.2874650504,163491654909
'2016-02-24 12:00:00',1128060.9768044308,163491654909
'2016-02-25 12:00:00',1106429.6656255065,163491654909
'2016-02-26 12:00:00',1113428.351937743,163491654909
'2016-02-27 12:00:00',1107623.1989036566,163491654909
'2016-02-28 12:00:00',1104140.107083205,163491654909
'2016-02-29 12:00:00',1111106.2907241085,163491654909
'2016-03-01 12:00:00',1118072.474365012,163491654909
'2016-03-02 12:00:00',1123877.6273990981,163491654909
'2016-03-03 12:00:00',1169157.821064971,163491654909
'2016-03-04 12:00:00',1145937.2089286258,163491654909
'2016-03-05 12:00:00',1157778.087898283,158427203767
'2016-03-06 12:00:00',1155866.4247517013,158427203767
'2016-03-07 12:00:00',1166798.0283463362,158427203767
'2016-03-08 12:00:00',1162014.678942233,158427203767
'2016-03-09 12:00:00',1171569.4617313691,158427203767
'2016-03-10 12:00:00',1178298.6728432814,158427203767
'2016-03-11 12:00:00',1195944.704847025,158427203767
'2016-03-12 12:00:00',1201570.0327155434,158427203767
'2016-03-13 12:00:00',1194819.6392733213,158427203767
'2016-03-14 12:00:00',1177943.6556677658,158427203767
'2016-03-15 12:00:00',1199319.9015681357,158427203767
'2016-03-16 12:00:00',1207195.3605840616,158427203767
'2016-03-17 12:00:00',1189194.3114048026,158427203767
'2016-03-18 12:00:00',1173443.3933729508,158427203767
'2016-03-19 12:00:00',1153269.6661993596,165496835118
'2016-03-20 12:00:00',1151096.9882050268,165496835118
'2016-03-21 12:00:00',1173052.734802244,165496835118
'2016-03-22 12:00:00',1165405.3432025246,165496835118
'2016-03-23 12:00:00',1158209.7943921997,165496835118
'2016-03-24 12:00:00',1162315.1060732894,165496835118
'2016-03-25 12:00:00',1176445.5984089577,165496835118
'2016-03-26 12:00:00',1188198.3016897666,165496835118
'2016-03-27 12:00:00',1208177.8972671416,165496835118
'2016-03-28 11:00:00',1202301.5456267372,165496835118
'2016-03-29 11:00:00',1238734.9257972443,165496835118
'2016-03-30 11:00:00',1249312.3587499722,165496835118
'2016-03-31 11:00:00',1246961.8180938105,165496835118
'2016-04-01 11:00:00',1219930.6005479502,165496835118
'2016-04-02 11:00:00',1229629.3838126676,166851513283
'2016-04-03 11:00:00',1214512.8073539997,166851513283
'2016-04-04 11:00:00',1217054.1464237634,166851513283
'2016-04-05 11:00:00',1213950.0187108722,166851513283
'2016-04-06 11:00:00',1213090.609427674,166851513283
'2016-04-07 11:00:00',1226353.6844862588,166851513283
'2016-04-08 11:00:00',1245319.947541936,166851513283
'2016-04-09 11:00:00',1234655.932767552,166851513283
'2016-04-10 11:00:00',1261908.4149687553,166851513283
'2016-04-11 11:00:00',1298640.0214138553,166851513283
'2016-04-12 11:00:00',1283236.444517523,166851513283
'2016-04-13 11:00:00',1274942.2108041137,166851513283
'2016-04-14 11:00:00',1283236.444517523,166851513283
'2016-04-15 11:00:00',1326632.6727255213,178678307672
'2016-04-16 11:00:00',1332382.4952405803,178678307672
'2016-04-17 11:00:00',1315535.4100852518,178678307672
'2016-04-18 11:00:00',1311032.091526968,178678307672
'2016-04-19 11:00:00',1299773.5086595423,178678307672
'2016-04-20 11:00:00',1314741.428390475,178678307672
'2016-04-21 11:00:00',1329784.2714579161,178678307672
'2016-04-22 11:00:00',1313288.8558768542,178678307672
'2016-04-23 11:00:00',1318364.3683633346,178678307672
'2016-04-24 11:00:00',1325977.6370930558,178678307672
'2016-04-25 11:00:00',1292986.8059309316,178678307672
'2016-04-26 11:00:00',1284104.6590795906,178678307672
'2016-04-27 11:00:00',1285373.5372012106,178678307672
'2016-04-28 11:00:00',1239693.9248228853,178678307672
'2016-04-29 11:00:00',1219373.611775803,178659257773
'2016-04-30 11:00:00',1238385.4090076364,178659257773
'2016-05-01 11:00:00',1240903.4140451776,178659257773
'2016-05-02 11:00:00',1270066.6420966648,178659257773
'2016-05-03 11:00:00',1308111.746435031,178659257773
'2016-05-04 11:00:00',1308091.3188181778,178659257773
'2016-05-05 11:00:00',1356286.0953071974,178659257773
'2016-05-06 11:00:00',1381660.952094984,178659257773
'2016-05-07 11:00:00',1386735.9234525415,178659257773
'2016-05-08 11:00:00',1391810.8948100987,178659257773
'2016-05-09 11:00:00',1408304.55172216,178659257773
'2016-05-10 11:00:00',1426066.9514736107,178659257773
'2016-05-11 11:00:00',1434948.1513493361,178659257773
'2016-05-12 11:00:00',1406540.827540658,194254820283
'2016-05-13 11:00:00',1401635.3830844716,194254820283
'2016-05-14 11:00:00',1405782.163525503,194254820283
'2016-05-15 11:00:00',1414117.9043327793,194254820283
'2016-05-16 11:00:00',1392718.8029645316,194254820283
'2016-05-17 11:00:00',1370272.4615047225,194254820283
'2016-05-18 11:00:00',1364319.7769569748,194254820283
'2016-05-19 11:00:00',1391909.661223041,194254820283
'2016-05-20 11:00:00',1365699.2711702778,194254820283
'2016-05-21 11:00:00',1361560.7885303681,194254820283
'2016-05-22 11:00:00',1357422.3058904582,194254820283
'2016-05-23 11:00:00',1419499.5454891075,194254820283
'2016-05-24 11:00:00',1473299.819807936,194254820283
'2016-05-25 11:00:00',1486856.1246976736,199312067531
'2016-05-26 11:00:00',1471119.8262339646,199312067531
'2016-05-27 11:00:00',1496660.612544663,199312067531
'2016-05-28 11:00:00',1487857.699022368,199312067531
'2016-05-29 11:00:00',1481598.2906772958,199312067531
'2016-05-30 11:00:00',1435836.3443949907,199312067531
'2016-05-31 11:00:00',1391346.1507012967,199312067531
'2016-06-01 11:00:00',1363037.9889372825,199312067531
'2016-06-02 11:00:00',1370115.0293782859,199312067531
'2016-06-03 11:00:00',1374361.2536428883,199312067531
'2016-06-04 11:00:00',1378607.4779074902,199312067531
'2016-06-05 11:00:00',1358791.7646726803,199312067531
'2016-06-06 11:00:00',1391346.1507012967,199312067531
'2016-06-07 11:00:00',1428146.760994515,199312067531
'2016-06-08 11:00:00',1446547.0661411243,199312067531
